volume,page,table_id,lot_no,qty_or_unit,item,buyer,price
第1747年卷,742,747,1168,,,S. H. 奥利尔特（S. H. Oliert）,27⅔
第1747年卷,742,747,1169,,,Pn. 巴格（Pn. Bagge）,12⅔
第1747年卷,742,747,1170,,,A. 哈塞尔格伦（A. Hasselgren）,10⅔
第1747年卷,742,747,1171,,,Pn. 巴格（Pn. Bagge）,20⅔
第1747年卷,742,747,1172,,,C. 坎贝尔（C. Campbell）,23⅔
第1747年卷,742,747,1173,,,A. 哈塞尔格伦（A. Hasselgren）,27⅔
第1747年卷,742,747,1174,,,Pn. 巴格（Pn. Bagge）,20
第1747年卷,742,747,1175,,,And. 哈塞尔格伦（And. Hasselgren）,15⅓
第1747年卷,742,747,1176,,,N. 萨尔格伦（N. Sahlgren）,23⅔
第1747年卷,742,747,1177,,,Pn. 巴格（Pn. Bagge）,19
第1747年卷,742,747,1178,,,N. 萨尔格伦（N. Sahlgren）,21⅔
第1747年卷,742,747,1179,,,A. 哈塞尔格伦（A. Hasselgren）,17
第1747年卷,742,747,1180,,,C. 乌赫哈特（C. Urhehart）,34
第1747年卷,742,747,1181,,,N. 萨尔格伦（N. Sahlgren）,34
第1747年卷,742,747,1182,,,Pn. 巴格（Pn. Bagge）,21⅔
第1747年卷,742,747,1183,,,同前（Ditto）,12
第1747年卷,742,747,1184,,,同前（Ditto）,19
第1747年卷,742,747,1185,,,N. 萨尔格伦（N. Sahlgren）,25⅔
第1747年卷,742,748,1186,,,P. 科平格（P. Coppinger）,26⅔
第1747年卷,742,748,1187,,,Pn. 巴格（Pn. Bagge）,30
第1747年卷,742,748,1188,,,Ab. 格里尔（Ab. Grill）,27⅔
第1747年卷,742,748,1189,,,N. 萨尔格伦（N. Sahlgren）,21⅔
第1747年卷,743,750,1534,,,,
第1747年卷,743,750,1535,,,,
第1747年卷,743,750,1936,,,,
第1747年卷,743,750,1937,,,,
第1747年卷,743,750,1938,,,,
第1747年卷,743,750,1939,,,,
第1747年卷,743,750,1940,,,,
第1747年卷,743,750,1541,,,,
第1747年卷,743,750,1542,,,,
第1747年卷,743,750,1543,,,,
第1747年卷,743,750,1544,,,,
第1747年卷,743,750,1545,,,,
第1747年卷,743,750,1546,,,,
第1747年卷,743,750,1547,,,,
第1747年卷,743,750,1548,,,,
第1747年卷,743,750,1549,,,,
第1747年卷,743,750,1550,,,,
第1747年卷,743,750,1551,,,,
第1747年卷,743,750,1552,,,,
第1747年卷,743,750,1553,,,,
第1747年卷,743,750,1554,,,,
第1747年卷,743,750,1555,,,,
第1747年卷,744,751,2105,,,,
第1747年卷,744,751,2107,,,,
第1747年卷,744,751,2108,,,,
第1747年卷,744,751,2109,,,,
第1747年卷,744,751,2110,,,,
第1747年卷,744,751,2111,,,,
第1747年卷,744,751,2112,,,,
第1747年卷,744,751,2113,,,,
第1747年卷,744,751,2114,,,,
第1747年卷,744,751,2115,,,,
第1747年卷,744,751,2116,,,,
第1747年卷,744,751,2117,,,,
第1747年卷,744,751,2118,,,,
第1747年卷,744,751,2119,,,,
第1747年卷,744,751,2120,,,,
第1747年卷,744,751,2121,,,,
第1747年卷,744,751,2122,,,,
第1747年卷,744,751,2123,,,,
第1747年卷,744,751,2124,,,,
第1747年卷,744,751,2125,,,,
第1747年卷,744,751,2126,,,,
第1747年卷,744,751,2127,,,,
第1747年卷,744,751,2128,,,,
第1747年卷,744,751,2129,,,,
第1747年卷,744,751,2130,,,,
第1747年卷,744,751,2131,,,,
第1747年卷,744,751,2132,,,,
第1747年卷,745,752,2050,,,,
第1747年卷,745,752,2051,,,,
第1747年卷,745,752,2052,,,,
第1747年卷,745,752,2053,,,,
第1747年卷,745,752,2054,,,,
第1747年卷,745,752,2055,,,,
第1747年卷,745,752,2056,,,,
第1747年卷,745,752,2057,,,,
第1747年卷,745,752,2058,,,,
第1747年卷,745,752,2059,,,,
第1747年卷,745,752,2070,,,,
第1747年卷,745,752,2071,,,,
第1747年卷,745,752,2072,,,,
第1747年卷,745,752,2073,,,,
第1747年卷,745,752,2074,,,,
第1747年卷,745,752,2075,,,,
第1747年卷,745,752,2076,,,,
第1747年卷,745,752,2077,,,,
第1747年卷,745,752,2078,,,,
第1747年卷,745,752,2079,,,,
第1747年卷,745,752,2080,,,,
第1747年卷,745,752,2081,,,,
第1747年卷,745,752,2082,,,,
第1747年卷,745,752,2083,,,,
第1747年卷,745,752,2084,,,,
第1747年卷,745,752,2085,,,,
第1747年卷,745,752,2086,,,,
第1747年卷,745,752,2087,,,,
第1747年卷,745,752,2088,,,,
第1747年卷,745,752,2089,,,,
第1747年卷,745,752,2090,,,,
第1747年卷,745,752,2091,,,,
第1747年卷,745,752,2092,,,,
第1747年卷,745,752,2093,,,,
第1747年卷,745,752,2094,,,,
第1747年卷,745,752,2095,,,,
第1747年卷,745,752,2096,,,,
第1747年卷,745,752,2097,,,,
第1747年卷,745,752,2098,,,,
第1747年卷,745,752,2099,,,,
第1747年卷,745,752,2100,,,,
第1747年卷,745,752,2101,,,,
第1747年卷,745,752,2102,,,,
第1747年卷,745,752,2103,,,,
第1747年卷,745,752,2104,,,,
第1747年卷,745,752,2105,,,,
第1747年卷,746,753,2140,,5件基尔多尔刚果布(Kildor Congo)，每件19便士,,52先令
第1747年卷,746,753,2141,,3件同上,,52先令
第1747年卷,746,753,2142,,2件同上，每件18便士,,52先令
第1747年卷,746,753,2143,,5件同上，每件17便士,,52先令
第1747年卷,746,753,2144,,5件同上,,53先令
第1747年卷,746,753,2145,,5件同上,,52先令
第1747年卷,746,753,2146,,4件佩克荷布(Peckoe)，每件8先令25便士,,60先令
第1747年卷,746,753,2147,,5件同上，每件10便士,,65先令
第1747年卷,746,753,2148,,5件同上,,60先令
第1747年卷,746,753,2149,,5件同上，每件3先令7便士,,65先令
第1747年卷,746,753,2150,,5件同上,,65先令
第1747年卷,746,753,2151,,5件苏特楚恩布(Soutchoun)，每件3先令7便士,,68先令
第1747年卷,746,753,2152,,5件同上,,65先令
第1747年卷,746,753,2153,,4件同上,,65先令
第1747年卷,746,753,2154,,4件同上,,66先令
第1747年卷,746,753,2155,,4件同上，每件3先令20便士,,65先令
第1747年卷,746,753,2156,,5件同上，每件3先令7便士,,68先令
第1747年卷,746,753,2157,,5件同上,,68先令
第1747年卷,746,753,2158,,4件同上，每件3先令29便士,,53先令
第1747年卷,746,753,2159,,4件同上,,54先令
第1747年卷,746,753,2160,,4件同上,,56先令
第1747年卷,746,753,2161,,4件同上,,56先令
第1747年卷,746,753,2162,,4件同上,,58先令
第1747年卷,746,753,2163,,3件基尔多尔苏特楚恩布(Kildor Soutchoun)，每件27便士,,62先令
第1747年卷,746,753,2164,,3件同上,,67先令
第1747年卷,746,753,2165,,2件图巴尔海南布(Tubbar Hyñan)，每件26便士,,220先令
第1747年卷,746,753,2166,,2件基尔多尔博赫布(Kildor Bohe)，每件105便士,,42先令
第1747年卷,746,753,2167,,2件同上,,48先令
第1747年卷,746,753,2168,,2件同上,,46先令
第1747年卷,746,753,2169,,2件同上,,48先令
第1747年卷,746,753,2170,,2件同上,,48先令
第1747年卷,746,753,2171,,1件同上,,48先令
第1747年卷,746,753,2172,,3件同上，每件36便士,,44先令
第1747年卷,746,753,2173,,3件刚果布(Congo)，每件25便士,,45先令
第1747年卷,746,753,2174,,3件同上,,45先令
第1747年卷,746,753,2175,,3件同上,,45先令
第1747年卷,746,753,2176,,3件同上,,45先令
第1747年卷,746,753,2177,,3件同上,,45先令
第1747年卷,746,753,2178,,3件同上,,44先令
第1747年卷,746,753,2179,,3件同上,,45先令
第1747年卷,746,753,2180,,3件同上,,45先令
第1747年卷,746,753,2181,,3件同上,,44先令
第1747年卷,746,753,2182,,3件同上,,44先令
第1747年卷,746,753,2183,,1件同上，每件50便士,,40先令
第1747年卷,746,753,2184,,4件同上，每件3先令20便士,,52先令
第1747年卷,746,753,2185,,4件同上,,50先令
第1747年卷,748,754,2048,2件,精细海芬布（Hyffin），每件57便士,,£20
第1747年卷,748,754,2049,1件,同上,,£23
第1747年卷,748,754,2050,4件,宾布（Bing），每件36便士,,£5
第1747年卷,748,754,2051,1件,乌特尚布（Utchän），每件57便士,,£23
第1747年卷,748,754,2052,3件,图巴尔布（Tubbar），每件19便士,,£45
第1747年卷,748,754,2053,1件,戈布塞布（Gobsee），20便士,,£70
第1747年卷,748,754,2054,1件,同上,,£72
第1747年卷,748,754,2055,1件,基尔塔布隆布（Kilta Blöm），每件10便士,,£62
第1747年卷,748,754,2056,2件,博赫布（Bohé），每件104便士,,£46
第1747年卷,748,754,2057,2件,同上,,£49
第1747年卷,748,754,2058,2件,同上,,£48
第1747年卷,748,754,2059,2件,同上,,£48
第1747年卷,748,754,2060,2件,同上,,£48
第1747年卷,748,754,2061,2件,同上,,£46
第1747年卷,748,754,2062,2件,同上,,£46
第1747年卷,748,754,2063,2件,同上,,£46
第1747年卷,748,754,2064,2件,同上,,£48
第1747年卷,748,754,2065,4件,同上，每件163便士,,£48
第1747年卷,748,754,2066,4件,同上,,£42
第1747年卷,748,754,2067,4件,同上,,£42
第1747年卷,748,754,2068,4件,同上,,£43
第1747年卷,748,754,2069,4件,同上,,£45
第1747年卷,748,754,2070,4件,同上,,£42
第1747年卷,748,754,2071,4件,基洛尔塞布（Kiltor 武夷茶），每件63便士,,£42
第1747年卷,748,754,2072,4件,同上,,£42
第1747年卷,748,754,2073,6件,同上刚果布（Congo），每件□便士,,£50
第1747年卷,748,754,2074,6件,同上,,£50
第1747年卷,748,754,2075,6件,同上,,£51
第1747年卷,748,754,2076,6件,同上,,£50
第1747年卷,748,754,2077,3件,同上,,£52
第1747年卷,748,754,2078,3件,索特朱恩布（Soatchoun），每件74便士,,£76
第1747年卷,748,754,2079,3件,同上,,£78
第1747年卷,748,754,2080,3件,同上,,£74
第1747年卷,748,754,2081,3件,同上,,£72
第1747年卷,748,754,2082,3件,同上,,£73
第1747年卷,748,754,2083,3件,同上,,£73
第1747年卷,748,754,2084,3件,同上,,£73
第1747年卷,748,754,2085,3件,同上,,£73
第1747年卷,748,754,2086,2件,同上,,£73
第1747年卷,748,754,2087,2件,同上，每件81便士,,£61
第1747年卷,748,754,2088,4件,同上，每件234便士,,£61
第1747年卷,748,754,2089,4件,同上,,£63
第1747年卷,748,754,2090,4件,同上，每件29便士,,£60
第1747年卷,748,754,2091,2件,佩克瑞布（Peckoe），每件78便士,,£63
第1747年卷,748,754,2092,2件,同上,,£64
第1747年卷,748,754,2093,2件,同上,,£61
第1747年卷,749,755,1556,,,,德尔(Ditto)
第1747年卷,749,755,1557,,,,德尔
第1747年卷,749,755,1558,,,,德尔
第1747年卷,749,755,1559,,,,德尔
第1747年卷,749,755,1560,,,,德尔
第1747年卷,749,755,1561,,,,德尔
第1747年卷,749,755,1562,,,,德尔
第1747年卷,749,755,1563,,,,德尔
第1747年卷,749,755,1564,,,,
第1747年卷,749,755,1565,,,,
第1747年卷,749,755,1566,,,,德尔
第1747年卷,749,755,1567,,,,
第1747年卷,749,755,1568,,,,
第1747年卷,749,755,1569,,,,德尔
第1747年卷,749,755,1570,,,,
第1747年卷,749,755,1571,,,,
第1747年卷,749,755,1572,,,,德尔
第1747年卷,749,755,1573,,,,
第1747年卷,749,755,1574,,,,
第1747年卷,749,755,1575,,,,德尔
第1747年卷,749,755,1576,,,,
第1747年卷,749,755,1577,,,,德尔
第1747年卷,749,755,1578,,,,德尔
第1747年卷,749,755,1979,,,,德尔
第1747年卷,749,755,1980,,,,德尔
第1747年卷,749,755,1981,,,,德尔
第1747年卷,749,755,1982,,,,德尔
第1747年卷,749,755,1983,,,,德尔
第1747年卷,749,755,1984,,,,德尔
第1747年卷,749,755,1985,,,,德尔
第1747年卷,749,755,1986,,,,德尔
第1747年卷,749,755,1987,,,,德尔
第1747年卷,749,755,1988,,,,德尔
第1747年卷,749,755,1989,,,,
第1747年卷,749,755,1990,,,,
第1747年卷,749,755,1991,,,,
第1747年卷,749,755,1992,,,,德尔
第1747年卷,749,755,1993,,,,
第1747年卷,749,755,1994,,,,
第1747年卷,749,755,1995,,,,
第1747年卷,749,755,1996,,,,德尔
第1747年卷,749,755,1997,,,,德尔
第1747年卷,749,755,1998,,,,德尔
第1747年卷,749,755,1999,,,,德尔
第1747年卷,749,755,2000,,,,德尔
第1747年卷,749,755,2001,,,,凯瑟琳·坎贝尔(Catharine Campbell)
第1747年卷,750,756,2024,,,,62
第1747年卷,750,756,2025,,,,60
第1747年卷,750,756,2026,,,,63
第1747年卷,750,756,2027,,,,94
第1747年卷,750,756,2028,,,,121
第1747年卷,750,756,2029,,,,220
第1747年卷,750,756,2100,,,,72
第1747年卷,750,756,2101,,,,48
第1747年卷,750,756,2102,,,,48
第1747年卷,750,756,2103,,,,48
第1747年卷,750,756,2104,,,,40
第1747年卷,750,756,2105,,,,47
第1747年卷,750,756,2106,,,,47
第1747年卷,750,756,2107,,,,47
第1747年卷,750,756,2108,,,,49
第1747年卷,750,756,2109,,,,55
第1747年卷,750,756,2110,,,,71
第1747年卷,750,756,2111,,,,70
第1747年卷,750,756,2112,,,,52
第1747年卷,750,756,2113,,,,101
第1747年卷,750,756,2114,,,,102
第1747年卷,750,756,2115,,,,102
第1747年卷,750,756,2116,,,,101
第1747年卷,750,756,2117,,,,101
第1747年卷,750,756,2118,,,,370
第1747年卷,750,756,2119,,,,66
第1747年卷,750,756,2120,,,,202
第1747年卷,750,756,2121,,,,48
第1747年卷,750,756,2122,,,,48
第1747年卷,750,756,2123,,,,48
第1747年卷,750,756,2124,,,,48
第1747年卷,750,756,2125,,,,48
第1747年卷,750,756,2126,,,,48
第1747年卷,750,756,2127,,,,44
第1747年卷,750,756,2128,,,,45
第1747年卷,750,756,2129,,,,44
第1747年卷,750,756,2130,,,,44
第1747年卷,750,756,2131,,,,44
第1747年卷,750,756,2132,,,,44
第1747年卷,750,756,2133,,,,44
第1747年卷,750,756,2134,,,,44
第1747年卷,750,756,2135,,,,44
第1747年卷,750,756,2136,,,,51
第1747年卷,750,756,2137,,,,51
第1747年卷,750,756,2138,,,,51
第1747年卷,750,756,2139,,,,51
第1747年卷,751,757,2186,,4基洛刚果(Kilor Congo)，23便士(p.Th.),,圣博德(St.Beudler) 58.3
第1747年卷,751,757,2187,,4同上,,迪托(Dito) 56.3
第1747年卷,751,757,2188,,4同上,,迪托 58.-
第1747年卷,751,757,2189,,4同上,,迪托 55.-
第1747年卷,751,757,2190,,3同上,,迪托 51.-
第1747年卷,751,757,2191,,3同上,,迪托 54.3
第1747年卷,751,757,2192,,5同上，18便士(p.Th.),,圣阿内特(S.Arnett) 56.3
第1747年卷,751,757,2193,,5同上,,阿博德勒(A.Beudler) 56.3
第1747年卷,751,757,2194,,5同上,,迪托 56.3
第1747年卷,751,757,2195,,4索奇洪(Soatchoun)，29便士(p.Th.),,瑞萨隆格伦(R. Sahlgren) 58.3
第1747年卷,751,757,2196,,4同上,,圣博德勒(St.Beudler) 58.-
第1747年卷,751,757,2197,,4同上,,迪托 58.3
第1747年卷,751,757,2198,,4同上,,迪托 58.3
第1747年卷,751,757,2199,,4同上,,迪托 58.3
第1747年卷,751,757,2200,,4同上，26便士(p.Th.),,迪托 64.-
第1747年卷,751,757,2201,,4同上,,迪托 66.3
第1747年卷,751,757,2202,,4同上,,迪托 67.3
第1747年卷,751,757,2203,,6同上，17便士(p.Th.),,迪托 67.3
第1747年卷,751,757,2204,,6同上,,迪托 53.-
第1747年卷,751,757,2205,,6同上,,彼得博格(P.Bokelberg) 56.-
第1747年卷,751,757,2206,,4佩克诺(Pecknoé)，25便士(p.Th.),,阿博德勒(A.Beudler) 62.3
第1747年卷,751,757,2207,,3同上,,迪托 64.3
第1747年卷,751,757,2208,,5同上，10便士(p.Th.),,迪托 65.3
第1747年卷,751,757,2209,,4基洛佩克诺(Kilor Pecknoe)，10便士(p.Th.),,圣博德勒(St.Beudler) 56.-
第1747年卷,751,757,2210,,5同上，17便士(p.Th.),,迪托 60.-
第1747年卷,751,757,2211,,5同上,,圣阿内特(S.Arnett) 66.3
第1747年卷,751,757,2212,,2图布海芬(Tubb.Hyfan)，27便士(p.Th.),,圣博德勒(St.Beudler) 240.-
第1747年卷,751,757,2213,,2同上,,迪托 240.-
第1747年卷,751,757,2214,,1同上19便士(p.Th.),,迪托 100.-
第1747年卷,751,757,2215,,1乌尔昌(dito Utchan)19便士(p.Th.),,圣奥德维(S.Odewig) 220.-
第1747年卷,751,757,2216,,1同上8便士(p.Th.),,圣阿内特(S.Arnett) 150.-
第1747年卷,751,757,2217,,2基洛博赫(Kilt.Bohé)，113便士(p.Th.),,贝克曼(R.Beckman) 48.3
第1747年卷,751,757,2218,,2同上刚果(dito Congo)，77便士(p.Th.),,迪托 44.3
第1747年卷,751,757,2219,,5同上索奇洪(dito Soatchoun)，22便士(p.Th.),,圣博德勒(S.Beudler) 55.-
第1747年卷,751,757,2220,,5同上,,迪托 53.3
第1747年卷,751,757,2221,,5同上,,迪霍尔(D.Hall) 54.-
第1747年卷,751,757,2222,,5同上,,瑞萨隆格伦(R. Sahlgren) 54.-
第1747年卷,751,757,2223,,4同上，27便士(p.Th.),,圣博德勒(S.S.Beudler) 58.3
第1747年卷,751,757,2224,,4同上,,罗勒(Roller) 58.-
第1747年卷,752,758,2460,,,,9.6
第1747年卷,752,758,2461,,,,4.8
第1747年卷,752,758,2462,,,,2.8
第1747年卷,752,758,2463,,,,2.14
第1747年卷,752,758,2464,,,,2.11
第1747年卷,752,758,2465,,,,2.18
第1747年卷,752,758,2466,,,,2.20
第1747年卷,752,758,2467,,,,4.14
第1747年卷,752,758,2468,,,,4.6
第1747年卷,752,758,2469,,,,4.6
第1747年卷,752,758,2470,,,,4.1
第1747年卷,752,758,2471,,,,4.1
第1747年卷,752,758,2472,,,,4.1
第1747年卷,752,758,2473,,,,4.1
第1747年卷,752,758,2474,,,,4.1
第1747年卷,752,758,2475,,,,2.14
第1747年卷,752,758,2476,,,,2.14
第1747年卷,752,758,2477,,,,2.14
第1747年卷,752,758,2478,,,,4.2
第1747年卷,752,758,2479,,,,4.—
第1747年卷,752,758,2480,,,,4.8
第1747年卷,752,758,2481,,,,2.6
第1747年卷,752,758,2482,,,,2.7
第1747年卷,752,758,2483,,,,2.8
第1747年卷,752,758,2484,,,,2.8
第1747年卷,752,758,2485,,,,
第1747年卷,753,759,2501,,,,
第1747年卷,753,759,2502,,,,
第1747年卷,753,759,2503,,,,
第1747年卷,753,759,2504,,,,
第1747年卷,753,759,2505,,,,
第1747年卷,753,759,2506,,,,
第1747年卷,753,759,2507,,,,
第1747年卷,753,759,2508,,,,
第1747年卷,753,759,2509,,,,
第1747年卷,753,759,2510,,,,
第1747年卷,753,759,2511,,,,
第1747年卷,753,759,2512,,,,
第1747年卷,753,759,2513,,,,
第1747年卷,753,759,2514,,,,
第1747年卷,753,759,2515,,,,
第1747年卷,753,759,2516,,,,
第1747年卷,753,759,2517,,,,
第1747年卷,753,759,2518,,,,
第1747年卷,753,759,2519,,,,
第1747年卷,753,759,2520,,,,
第1747年卷,753,759,2521,,,,
第1747年卷,753,759,2522,,,,
第1747年卷,753,759,2523,,,,
第1747年卷,753,759,2524,,,,
第1747年卷,753,759,2525,,,,
第1747年卷,753,759,2526,,,,
第1747年卷,753,759,2527,,,,
第1747年卷,753,759,2528,,,,
第1747年卷,753,759,2529,,,,
第1747年卷,753,759,2530,,,,
第1747年卷,753,759,2531,,,,
第1747年卷,754,760,2573,11,,,80—
第1747年卷,754,760,2574,12,,,80—
第1747年卷,754,760,2575,13,,,10 16.
第1747年卷,754,760,2576,14,,,25—
第1747年卷,754,760,2577,15,,,11—
第1747年卷,754,760,2578,15,,,11—
第1747年卷,754,760,2579,16,,,16—
第1747年卷,754,760,2580,16,,,15 8.
第1747年卷,754,760,2581,16,,,8—
第1747年卷,754,760,2582,17,,,1 8.
第1747年卷,754,760,2583,17,,,1 4.
第1747年卷,754,760,2584,18,,,1 19.
第1747年卷,754,760,2585,19,,,252—
第1747年卷,754,760,2586,20,,,123—
第1747年卷,754,760,2587,21,,,108—
第1747年卷,754,760,2588,22,,,58—
第1747年卷,754,760,2589,23,,,45—
第1747年卷,754,760,2590,23,,,45—
第1747年卷,754,760,2591,24,,,40—
第1747年卷,754,760,2592,25,,,80—
第1747年卷,754,760,2593,26,,,57 24.
第1747年卷,754,760,2594,27,,,28—
第1747年卷,754,760,2595,27,,,24 8.
第1747年卷,754,760,2596,27,,,24—
第1747年卷,754,760,2597,28,,,33 8.
第1747年卷,754,760,2598,29,,,40—
第1747年卷,754,760,2599,30,,,8—
第1747年卷,754,760,2600,30,,,8—
第1747年卷,754,760,2601,31,,,
第1747年卷,757,761,2202,,,,尼拉格罗姆（Nilagarström）
第1747年卷,757,761,2203,,,,比·克洛特（B. Cloot）
第1747年卷,757,761,2204,,,,迪奥（Dio）
第1747年卷,757,761,2205,,,,泰勒（Taylor）
第1747年卷,757,761,2206,,,,迪奥（Dio）
第1747年卷,757,761,2207,,,,艾尔默罗克（El Almeroch）
第1747年卷,757,761,2208,,,,迪奥（Dio）
第1747年卷,757,761,2209,,,,艾尔伯特（El Bert）
第1747年卷,757,761,2210,,,,迪奥（Dio）
第1747年卷,757,761,2211,,,,克洛特（Cloot）
第1747年卷,757,761,2212,,,,艾尔·考瑞特（El Courieux）
第1747年卷,757,761,2213,,,,艾尔·斯皮尔（El Spill）
第1747年卷,757,761,2214,,,,艾尔·凯勒（El Keller）
第1747年卷,757,761,2215,,,,艾尔·坎贝尔（El Campbell）
第1747年卷,757,761,2216,,,,尼·施洛格伦（N. Schlogren）
第1747年卷,757,761,2217,,,,艾尔·考瑞特（El Courieux）
第1747年卷,757,761,2218,,,,艾尔·斯皮尔（El Spill）
第1747年卷,757,761,2219,,,,尼·施洛格伦（N. Schlogren）
第1747年卷,757,761,2220,,,,迪奥（Dio）
第1747年卷,757,761,2221,,,,艾尔·考瑞特（El Courieux）
第1747年卷,757,761,2222,,,,尼·克洛特（N. Cloot）
第1747年卷,757,761,2223,,,,艾尔·罗蒂格（El Rottig）
第1747年卷,757,761,2224,,,,艾尔·格瑞内茨（El Grenetz）
第1747年卷,757,761,2225,,,,尼·施洛格伦（N. Schlogren）
第1747年卷,757,761,2226,,,,尼·海格（N. Haagh）
第1747年卷,757,761,2227,,,,迪奥（Dio）
第1747年卷,757,761,2228,,,,迪奥（Dio）
第1747年卷,757,761,2229,,,,迪奥（Dio）
第1747年卷,757,761,2230,,,,迪奥（Dio）
第1747年卷,757,761,2231,,,,迪奥（Dio）
第1747年卷,757,761,2232,,,,迪奥（Dio）
第1747年卷,757,761,2233,,,,迪奥（Dio）
第1747年卷,757,761,2234,,,,迪奥（Dio）
第1747年卷,757,761,2235,,,,迪奥（Dio）
第1747年卷,757,761,2236,,,,
第1747年卷,759,762,2732,129,,,5.8.-
第1747年卷,759,762,2733,130,,,2.7.-
第1747年卷,759,762,2734,131,,,5.16.-
第1747年卷,759,762,2735,132,,,58.-
第1747年卷,759,762,2736,133,,,50.-
第1747年卷,759,762,2737,133,,,52.16.-
第1747年卷,759,762,2738,134,,,2.10.-
第1747年卷,759,762,2739,135,,,7.16.-
第1747年卷,759,762,2740,136,,,6.-
第1747年卷,759,762,2741,137,,,46.-
第1747年卷,759,762,2742,138,,,1.-
第1747年卷,759,762,2743,139,,,30.-
第1747年卷,759,762,2744,140,,,51.-
第1747年卷,759,762,2745,141,,,4.9.-
第1747年卷,759,762,2746,142,,,1.-
第1747年卷,759,762,2747,143,,,2.56.-
第1747年卷,759,762,2748,144,,,2.7.-
第1747年卷,759,762,2749,145,,,17.24.-
第1747年卷,759,762,2750,146,,,4.26.-
第1747年卷,759,762,2751,147,,,21.-
第1747年卷,759,762,2752,148,,,21.-
第1747年卷,759,762,2753,149,,,85.-
第1747年卷,759,762,2754,150,,,22.16.-
第1747年卷,759,762,2755,151,,,10.24.-
第1747年卷,759,762,2756,151,,,12.16.-
第1747年卷,759,765,2757,,60个,迪洛(Dilo),1.-
第1747年卷,759,765,2758,154,11茶杯盘蓝及黄色弗兰克盘,迪洛(Dilo),14.24.-
第1747年卷,759,765,2759,154,11同上米厘米,迪洛(Dilo),12.16.-
第1747年卷,759,768,2760,,20个,迪洛(Dilo),1.-
第1747年卷,759,768,2761,157,1碗,,
第1747年卷,764,771,3131,,,,
第1747年卷,764,771,3132,,,,
第1747年卷,764,771,3133,,,,
第1747年卷,764,771,3134,,,,
第1747年卷,764,771,3135,,,,
第1747年卷,764,771,3136,,,,
第1747年卷,764,771,3137,,,,
第1747年卷,764,771,3138,,,,
第1747年卷,764,771,3139,,,,
第1747年卷,764,771,3140,,,,
第1747年卷,764,771,2141,,,,
第1747年卷,764,771,2142,,,,
第1747年卷,765,772,2565,,25斤。博姆。T牌未漂白亚麻布 (25 St. Bom. T:ger ungefl. 15 厄尔 l.),,贝勒登 (Belleraden) 6 ö.
第1747年卷,765,772,2566,,100斤。哥特堡博姆。漂白未漂白。15阿尔隆加 (100 St. Gohla Bom. Lärlft. ungefl. 15 厄尔 longa),,迪托 (Dito) 2 ½
第1747年卷,765,772,2567,,100斤。同上 (100 St. dito),,迪托 (Dito) 2 ½
第1747年卷,765,772,2568,,100斤。同上 (100 St. dito),,迪托 (Dito) 2 ½
第1747年卷,765,772,2569,,100斤。同上 (100 St. dito),,迪托 (Dito) 2 ½
第1747年卷,765,772,2570,,100斤。同上 (100 St. dito),,迪托 (Dito) 2 ½
第1747年卷,765,772,2571,,100斤。同上 (100 St. dito),,迪托 (Dito) 2 ½
第1747年卷,765,772,2572,,100斤。同上 (100 St. dito),,迪托 (Dito) 2 ½
第1747年卷,765,772,2573,,100斤。同上 (100 St. dito),,迪托 (Dito) —
第1747年卷,765,772,2574,,100斤。同上 (100 St. dito),,—
第1747年卷,765,772,2575,,100斤。同上 (100 St. dito),,—
第1747年卷,765,772,2576,,100斤。同上 (100 St. dito),,—
第1747年卷,765,772,2577,,100斤。同上 (100 S. dito),,—
第1747年卷,765,772,2578,,100斤。同上 (100 St. dito),,—
第1747年卷,765,772,2579,,100斤。同上 (100 St. dito),,迪托 (Dito) 2 ö.
第1747年卷,765,772,2580,,100斤。同上 (100 St. dito),,—
第1747年卷,765,772,2581,,100斤。同上 (100 St. dito),,—
第1747年卷,765,772,2582,,100斤。同上 (100 St. dito),,—
第1747年卷,765,772,2583,,100斤。同上 (100 St. dito),,—
第1747年卷,765,772,2584,,100斤。同上 (100 St. dito),,—
第1747年卷,765,772,2585,,130斤。同上 (130 St. dito),,—
第1747年卷,765,772,—,,30斤。宽布未漂白。15阿尔隆加 (30 St. breda ungefl. 15 厄尔 longa),,—
第1747年卷,765,772,—,,30斤。细布未漂白。15阿尔 (30 St. fimala ungefl. 15 厄尔),,—
第1747年卷,765,772,2586,,60斤。博姆尔斯T牌 (60 St. Bomulls Tyger),,迪托 (Dito) 5 ½.
第1747年卷,765,772,—,,30斤。宽布 (30 St. breda),,—
第1747年卷,765,772,—,,30斤。细布 (30 St. fimala),,—
第1747年卷,765,772,2588,,60斤。博姆。T牌未漂白。15阿尔 (60 St. Bom. T:ger ungefl. 15 厄尔 l.),,贝勒登 (Belleraden) 5 ½.
第1747年卷,765,772,2589,,60斤。同上 (60 St. dito),,迪托 (Dito) 5 ½.
第1747年卷,765,772,2590,,60斤。同上 (60 St. dito),,迪托 (Dito) 5 ½.
第1747年卷,765,772,2591,,60斤。同上 (60 St. dito),,迪托 (Dito) 5 ½.
第1747年卷,765,772,2592,,60斤。同上 (60 St. dito),,迪托 (Dito) 5 ½.
第1747年卷,765,772,2593,,60斤。同上 (60 St. dito),,迪托 (Dito) 5 ½.
第1747年卷,765,772,2594,,60斤。同上 (60 St. dito),,迪托 (Dito) 5 ½.
